Customer ID,Churned,Age,Average Bill over 6 months,Average Bill over 12 months,Number of defaults in last 12 bills,Payment Method,District,Area,Concesssion Card,INBOUNDCALLS,OUTBOUNDCALLS,Relationship (months),Occupier Status,Multiple Fuel,Bill Delivery Method,rpart,Category of latest complaint,NPS,Product,Multiple Products,Product_New,Adjusted Prob for 50% Cut-off (without Formulae),Customer Segment,Product Category,Bill Amount
13498,No,67,17.8125,15.6275,0,Credit Card,V,Victoria,Yes,1,0,88,Regular,Y,Internet,0.030710259,High Billed Amount,1,Mobile,Yes,Mobile & Internet Service,0.228170627,"Friends, Fun & Fashion",Internet,282
13499,No,54,30.055,32.5275,4,Cheque,V,Victoria,Yes,0,0,70,Regular,N,Mail,0.053805332,Internet Slowness,-1,Mobile,Yes,Mobile & Internet Service,0.346654215,Family & Self Development,Internet,325
13500,No,74,17,220.905,0,Cheque,V,Victoria,Yes,2,0,53,Regular,N,Mail,0.172690763,High Billed Amount,0,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.660746124,Principled Professional,Bundle,178
13501,No,51,19.185,17.365,4,Cheque,V,Victoria,No,0,0,38,Regular,Y,Mail,0.030710259,Call Drop,1,Mobile,Yes,Internet Service & Fixed Line,0.228170627,Principled Professional,Cable,752
13502,Yes,30,8,79.66,2,Cheque,N,Northern Territory,No,0,0,13,Regular,N,Mail,0.782012195,Call Drop,-1,Mobile,Yes,Mobile & Internet Service,0.970991483,Independents,Mobile,84
13503,No,32,18.6375,19.42,1,Cheque,V,Victoria,Yes,5,3,28,Regular,N,Mail,0.053805332,High Billed Amount,-1,Mobile,No,PayTV,0.346654215,Entrepreneur,Internet,169
13504,No,34,8,59.135,3,Credit Card,Q,Queensland,No,0,0,12,Regular,N,Internet,0.114993779,Call Drop,-1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.547996846,Entrepreneur,ADSL,174
13505,No,43,5,107.88,2,Cheque,Q,Queensland,No,0,0,5,Regular,N,Mail,0.074102396,High Billed Amount,-1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.427509712,Entrepreneur,ADSL,18
13506,No,53,17,131.6075,5,Cheque,V,Victoria,No,0,0,129,Regular,N,Mail,0.030710259,Call Drop,1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.228170627,Entrepreneur,Bundle,1819
13507,No,73,12,17.085,1,Cheque,S,South Australia,No,0,0,71,Regular,N,Mail,0.074102396,Call Drop,-1,Mobile,No,Fixed Line,0.427509712,Small Business,Bundle,452
13508,No,54,59.5375,54.4625,2,Cheque,V,Victoria,Yes,0,0,36,Regular,Y,Mail,0.030710259,Internet Slowness,1,Mobile,Yes,Fixed Line & Mobile,0.228170627,Small Business,Fixed line,290
13509,No,45,49,39.505,1,Direct Debit,V,Victoria,No,0,0,33,Regular,Y,Internet,0.053805332,Call Drop,-1,Mobile,Yes,Fixed Line & Mobile,0.346654215,Principled Professional,Internet,233
13510,No,46,74.185,80.1675,9,Cheque,N,Northern Territory,No,0,0,45,Regular,Y,Mail,0.074102396,Internet Slowness,-1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.427509712,Entrepreneur,Fixed line,56
13511,No,64,21.3275,19.34,1,Cheque,V,Victoria,No,0,1,29,Regular,N,Internet,0.690826153,Internet Slowness,-1,Mobile,Yes,Fixed Line & Mobile,0.954230245,Small Business,Cable,142
13512,No,44,34.2725,28.07,4,Cheque,V,Victoria,No,0,0,26,Regular,Y,Mail,0.053805332,High Billed Amount,-1,Mobile,No,Fixed Line,0.346654215,Small Business,ADSL,42
13513,No,75,14.97,18.1325,1,Cheque,V,Victoria,Yes,0,0,11,Regular,Y,Mail,0.082100592,Call Drop,1,Mobile,Yes,Fixed Line & Mobile,0.454911428,Independents,Fixed line,184
13514,No,,14,9.6575,6,Cheque,V,Victoria,No,0,0,36,Occupier,N,Mail,0.074433657,High Billed Amount,-1,Mobile,Yes,Fixed Line & Mobile,0.42868935,Entrepreneur,Fixed line,202
13515,No,32,72.965,44.345,6,Cheque,V,Victoria,Yes,1,0,22,Regular,N,Mail,0.22243274,Call Drop,0,Mobile,Yes,Mobile & Internet Service,0.727455641,Principled Professional,Mobile,326
13516,No,44,110.565,92.1075,1,Cheque,V,Victoria,No,0,0,81,Regular,Y,Internet,0.030710259,Internet Slowness,1,Mobile,No,Internet Service,0.228170627,Principled Professional,Internet,86
13517,No,31,25.0025,20.37,1,Cheque,V,Victoria,No,0,0,55,Regular,Y,Internet,0.150442478,High Billed Amount,-1,Mobile,No,Internet Service,0.622967315,"Friends, Fun & Fashion",Internet,150
13518,No,27,15.4675,30.2775,0,Cheque,V,Victoria,No,0,0,8,Regular,Y,Internet,0.030710259,Internet Slowness,1,Mobile,No,Internet Service,0.228170627,Entrepreneur,Cable,63
13519,Yes,,8,8.05,2,Cheque,V,Victoria,No,0,0,2,Occupier,N,Mail,0.053805332,High Billed Amount,-1,Mobile,Yes,Fixed Line & Mobile,0.346654215,Independents,Fixed line,182
13520,No,31,20.5725,16.5725,1,Cheque,V,Victoria,No,0,0,34,Regular,Y,Mail,0.647959184,Internet Slowness,-1,Mobile,No,Internet Service,0.944975351,Independents,Bundle,226
13521,No,67,31.155,28.545,1,Cheque,V,Victoria,Yes,0,0,13,Regular,N,Mail,0.074102396,High Billed Amount,-1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.427509712,Independents,Internet,172
13522,No,81,12.1875,11.79,2,Cheque,V,Victoria,Yes,0,0,85,Regular,Y,Mail,0.030710259,High Billed Amount,1,Mobile,Yes,Internet Service & Fixed Line,0.228170627,Small Business,Internet,143
13523,No,51,14,126.5975,1,Cheque,Q,Queensland,No,0,0,62,Regular,N,Mail,0.030710259,Internet Slowness,1,Mobile,Yes,Internet Service & Fixed Line,0.228170627,Small Business,Cable,54
13524,No,37,51.145,43.0525,0,Cheque,V,Victoria,No,0,0,,Regular,Y,Mail,0.030710259,High Billed Amount,1,Mobile,Yes,Mobile & PayTV,0.228170627,Principled Professional,ADSL,317
13525,No,65,21,16.6375,1,Cheque,V,Victoria,Yes,0,0,72,Regular,Y,Internet,0.030710259,High Billed Amount,1,Mobile,Yes,Mobile & Internet Service,0.228170627,Entrepreneur,Mobile,127
13526,No,39,37.825,29.09,2,Cheque,V,Victoria,No,0,0,47,Regular,Y,Mail,0.074102396,High Billed Amount,-1,Mobile,No,PayTV,0.427509712,Small Business,Bundle,64
13527,No,59,27.86,23.085,1,Cheque,V,Victoria,No,0,0,21,Regular,Y,Mail,0.030710259,Internet Slowness,1,Mobile,Yes,Mobile & Internet Service,0.228170627,Family & Self Development,Cable,217
13528,No,40,25.4875,20.7975,0,Credit Card,V,Victoria,No,0,0,38,Regular,Y,Internet,0.053805332,High Billed Amount,-1,Mobile,No,Internet Service,0.346654215,Family & Self Development,ADSL,179
13529,No,19,10,41.38,1,Cheque,Q,Queensland,No,0,0,4,Regular,N,Internet,0.114993779,Internet Slowness,-1,Mobile,Yes,Mobile & PayTV,0.547996846,Small Business,Bundle,74
13530,No,26,20,58.46,0,Cheque,Q,Queensland,No,0,1,16,Regular,N,Mail,0.114993779,Call Drop,0,Mobile,Yes,Mobile & PayTV,0.547996846,Independents,Mobile,302
13531,No,33,15.505,18.99,7,Cheque,V,Victoria,No,1,0,7,Regular,Y,Internet,0.053805332,High Billed Amount,-1,Mobile,Yes,Internet Service & Fixed Line,0.346654215,Entrepreneur,Internet,415
13532,Yes,37,36.295,25.325,12,Cheque,V,Victoria,No,0,0,32,Regular,N,Mail,0.053805332,High Billed Amount,-1,Mobile,Yes,Internet Service & Fixed Line,0.346654215,Independents,Bundle,356
13533,No,42,63.8125,68.8025,3,Cheque,V,Victoria,No,0,0,24,Regular,N,Mail,0.074102396,Call Drop,-1,Mobile,Yes,Mobile & PayTV,0.427509712,"Friends, Fun & Fashion",Cable,381
13534,No,39,27.57,27.0175,0,Cheque,V,Victoria,Yes,0,4,16,Regular,N,Mail,0.053805332,Internet Slowness,-1,Mobile,No,Internet Service,0.346654215,Independents,Mobile,351
13535,No,55,20,144.8475,1,Cheque,Q,Queensland,No,0,0,100,Regular,N,Mail,0.030710259,High Billed Amount,1,Mobile,Yes,Fixed Line & Mobile,0.228170627,Family & Self Development,Mobile,77
13536,No,28,4,99.65,1,Cheque,S,South Australia,No,0,0,23,Regular,N,Mail,0.030710259,High Billed Amount,1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.228170627,Independents,Mobile,270
13537,No,61,19,224.8725,2,Cheque,Q,Queensland,No,0,0,64,Regular,N,Mail,0.114993779,Call Drop,-1,Mobile,No,Internet Service,0.547996846,Independents,Mobile,85
13538,No,38,47.435,36.565,1,Cheque,V,Victoria,No,0,0,94,Regular,Y,Internet,0.030710259,High Billed Amount,1,Mobile,No,Internet Service,0.228170627,Principled Professional,Cable,113
13539,No,39,87.8275,54.9475,7,Cheque,V,Victoria,No,0,0,41,Regular,N,Mail,0.030710259,High Billed Amount,1,Mobile,Yes,Internet Service & Fixed Line,0.228170627,"Friends, Fun & Fashion",ADSL,165
13540,Yes,29,20,87.7025,5,Cheque,Q,Queensland,No,0,0,12,Regular,N,Mail,0.22243274,High Billed Amount,-1,Mobile,Yes,Internet Service & Fixed Line,0.727455641,"Friends, Fun & Fashion",Bundle,189
13541,No,85,17,237.5975,0,Direct Debit,S,South Australia,Yes,0,0,59,Regular,N,Mail,0.030710259,Internet Slowness,1,Mobile,No,Internet Service,0.228170627,Principled Professional,Fixed line,269
13542,No,46,97.145,94.015,5,Cheque,V,Victoria,No,0,0,29,Regular,N,Mail,0.150757228,Internet Slowness,1,Mobile,No,PayTV,0.623545067,Entrepreneur,Internet,14
13543,No,63,18.1575,15.0125,0,Cheque,V,Victoria,Yes,1,0,82,Regular,N,Mail,0.053805332,High Billed Amount,-1,Mobile,No,Internet Service,0.346654215,Principled Professional,Cable,261
13544,No,62,10.8425,10.86,0,Cheque,V,Victoria,Yes,0,0,9,Regular,Y,Mail,0.030710259,Internet Slowness,1,Mobile,Yes,Mobile & PayTV,0.228170627,Family & Self Development,Fixed line,85
13545,No,32,19.4675,18.84,3,Direct Debit,V,Victoria,No,0,0,11,Regular,Y,Mail,0.150757228,High Billed Amount,1,Mobile,No,Internet Service,0.623545067,Principled Professional,Bundle,115
13546,No,48,74.3425,74.7475,5,Cheque,V,Victoria,No,0,0,23,Regular,N,Mail,0.053805332,Call Drop,-1,Mobile,Yes,Mobile & Internet Service,0.346654215,Independents,Fixed line,110
13547,No,52,30.5275,26.36,4,Cheque,V,Victoria,No,0,0,70,Regular,Y,Mail,0.030710259,Internet Slowness,1,Mobile,No,Internet Service,0.228170627,Entrepreneur,Mobile,117
13548,No,48,8,34.9625,1,Cheque,S,South Australia,No,0,0,58,Regular,N,Mail,0.030710259,Call Drop,1,Mobile,No,Internet Service,0.228170627,"Friends, Fun & Fashion",Bundle,68
13549,No,,7,37.755,0,Cheque,V,Victoria,No,0,0,3,Regular,N,Mail,0.030710259,High Billed Amount,1,Mobile,Yes,Internet Service & Fixed Line,0.228170627,Independents,Fixed line,98
13550,No,20,17,29.5575,0,Cheque,V,Victoria,Yes,0,0,2,Regular,Y,Internet,0.074102396,Internet Slowness,-1,Mobile,No,Internet Service,0.427509712,Principled Professional,ADSL,86
13551,No,59,7,17.6975,0,Cheque,V,Victoria,No,0,0,94,Regular,N,Mail,0.150442478,Internet Slowness,0,Mobile,Yes,Mobile & PayTV,0.622967315,Independents,Internet,257
13552,No,69,64.3975,51.91,0,Credit Card,V,Victoria,Yes,0,0,66,Regular,N,Internet,0.030710259,Call Drop,1,Mobile,No,Fixed Line,0.228170627,Independents,Mobile,50
13553,No,76,43.7225,33.565,5,Cheque,V,Victoria,Yes,0,0,115,Regular,Y,Mail,0.030710259,Internet Slowness,1,Mobile,No,Fixed Line,0.228170627,Independents,Internet,64
13554,No,37,8,34.83,0,Cheque,Q,Queensland,No,0,0,5,Regular,N,Mail,0.053805332,High Billed Amount,-1,Mobile,No,Fixed Line,0.346654215,Principled Professional,Internet,193
13555,No,37,22.55,19.19,0,Cheque,V,Victoria,No,0,1,22,Regular,Y,Internet,0.074102396,Internet Slowness,-1,Mobile,Yes,Mobile & Internet Service,0.427509712,Entrepreneur,Cable,38
13556,No,32,13.8025,16.445,5,Cheque,V,Victoria,No,0,0,9,Regular,N,Internet,0.053805332,Internet Slowness,-1,Mobile,Yes,Fixed Line & Mobile,0.346654215,Entrepreneur,Mobile,37
13557,No,29,20.1625,19.9425,2,Cheque,V,Victoria,No,0,0,11,Regular,N,Mail,0.053805332,Call Drop,-1,Mobile,No,Fixed Line,0.346654215,Entrepreneur,Bundle,89
13558,No,58,10,38.4375,1,Cheque,Q,Queensland,Yes,0,0,76,Regular,N,Mail,0.030710259,Internet Slowness,1,Mobile,Yes,Mobile & PayTV,0.228170627,Entrepreneur,Internet,179
13559,No,,61.0125,55.9675,0,Cheque,V,Victoria,No,0,0,58,Regular,Y,Mail,0.030710259,Internet Slowness,1,Mobile,No,Internet Service,0.228170627,Principled Professional,ADSL,389
13560,No,79,42.8825,37.4875,1,Cheque,V,Victoria,No,0,0,23,Regular,N,Mail,0.074102396,Call Drop,-1,Mobile,No,Fixed Line,0.427509712,Independents,Fixed line,294
13561,Yes,57,6,112.315,1,Cheque,N,Northern Territory,No,0,0,13,Regular,N,Mail,0.074102396,Call Drop,-1,Mobile,Yes,Internet Service & Fixed Line,0.427509712,Independents,Bundle,88
13562,No,36,14,94.615,2,Cheque,Q,Queensland,No,0,0,29,Regular,N,Mail,0.656542056,Call Drop,0,Mobile,Yes,Fixed Line & Mobile,0.946910183,"Friends, Fun & Fashion",Mobile,169
13563,No,65,5,6.6475,0,Direct Debit,Q,Queensland,No,0,0,,Regular,N,Internet,0.030710259,Call Drop,1,Mobile,No,Internet Service,0.228170627,Independents,Bundle,142
13564,No,,7,10.2,1,Cheque,V,Victoria,No,0,0,2,Occupier,N,Mail,0.647959184,High Billed Amount,-1,Mobile,Yes,Mobile & PayTV,0.944975351,Entrepreneur,Fixed line,93
13565,No,34,7,16.6625,2,Credit Card,V,Victoria,No,1,0,4,Regular,Y,Email,0.053805332,High Billed Amount,-1,Mobile,No,Internet Service,0.346654215,Independents,Fixed line,171
13566,No,23,26.275,22.4125,0,Cheque,V,Victoria,No,1,0,16,Regular,Y,Mail,0.053805332,Internet Slowness,-1,Mobile,Yes,Mobile & PayTV,0.346654215,Independents,ADSL,980
13567,Yes,40,12,115.025,4,Cheque,N,Northern Territory,No,0,0,28,Regular,N,Mail,0.67953668,Call Drop,-1,Mobile,Yes,Mobile & PayTV,0.951889129,Independents,Fixed line,62
13568,No,54,32.5925,28.5175,1,Cheque,V,Victoria,No,0,0,46,Regular,Y,Internet,0.030710259,Internet Slowness,1,Mobile,Yes,Fixed Line & Mobile,0.228170627,Entrepreneur,ADSL,98
13569,No,63,9,18.7975,0,Cheque,V,Victoria,No,0,0,6,Regular,N,Mail,0.053805332,Call Drop,-1,Mobile,Yes,Internet Service & Fixed Line,0.346654215,Principled Professional,Internet,122
13570,Yes,58,49.9975,54.7525,0,Cheque,N,Northern Territory,No,0,0,16,Regular,Y,Mail,0.074102396,High Billed Amount,-1,Mobile,Yes,Fixed Line & Mobile,0.427509712,"Friends, Fun & Fashion",Fixed line,406
13571,No,71,17,130.285,1,Cheque,Q,Queensland,Yes,0,0,23,Regular,N,Internet,0.656542056,High Billed Amount,0,Mobile,Yes,Mobile & PayTV,0.946910183,Principled Professional,Cable,91
13572,No,40,27.9025,22.79,4,Cheque,V,Victoria,No,0,0,21,Regular,Y,Mail,0.053805332,Internet Slowness,-1,Mobile,No,Internet Service,0.346654215,Independents,Bundle,45
13573,No,30,15,34.88,0,Cheque,Q,Queensland,No,0,0,11,Regular,N,Internet,0.114993779,High Billed Amount,1,Mobile,Yes,Mobile & Internet Service,0.547996846,Independents,Mobile,88
13574,No,68,18,20.99,1,Cheque,Q,Queensland,No,0,1,8,Regular,N,Mail,0.053805332,Call Drop,-1,Mobile,No,Fixed Line,0.346654215,"Friends, Fun & Fashion",Cable,123
13575,No,63,62.0875,48.6325,2,Cheque,V,Victoria,No,0,0,34,Regular,Y,Internet,0.074102396,Call Drop,-1,Mobile,Yes,Mobile & Internet Service,0.427509712,Independents,Cable,158
13576,No,54,86.9,85.2425,12,Cheque,V,Victoria,No,0,0,35,Regular,N,Mail,0.046137046,Internet Slowness,1,Mobile,Yes,Internet Service & Fixed Line,0.310966059,Independents,Bundle,167
13577,No,77,14,107.035,3,Cheque,N,Northern Territory,Yes,0,0,49,Regular,N,Mail,0.030710259,High Billed Amount,1,Mobile,No,PayTV,0.228170627,Principled Professional,ADSL,174
13578,No,80,77.0375,59.195,1,Cheque,V,Victoria,Yes,0,0,63,Regular,Y,Mail,0.166666667,Internet Slowness,0,Mobile,No,Internet Service,0.651095733,Family & Self Development,ADSL,102
13579,No,47,26.795,23.075,3,Direct Debit,V,Victoria,No,0,0,80,Regular,Y,Mail,0.030710259,High Billed Amount,1,Mobile,Yes,Internet Service & Fixed Line,0.228170627,Entrepreneur,Cable,178
13580,No,37,35.61,26.8825,1,Cheque,V,Victoria,No,0,0,90,Regular,Y,Mail,0.030710259,Call Drop,1,Mobile,No,PayTV,0.228170627,Independents,ADSL,90
13581,No,57,12,25.2575,0,Credit Card,V,Victoria,No,0,0,5,Regular,Y,Internet,0.053805332,High Billed Amount,-1,Mobile,Yes,Internet Service & Fixed Line,0.346654215,Small Business,Bundle,1345
13582,No,86,15.07,14.8775,2,Credit Card,V,Victoria,Yes,0,0,124,Regular,N,Mail,0.030710259,Internet Slowness,1,Mobile,Yes,Fixed Line & Mobile,0.228170627,Small Business,Mobile,106
13583,No,32,8,69.975,1,Cheque,Q,Queensland,No,0,0,12,Regular,N,Mail,0.114993779,Internet Slowness,1,Mobile,Yes,Fixed Line & Mobile,0.547996846,"Friends, Fun & Fashion",ADSL,96
13584,No,29,20,52.5025,1,Cheque,Q,Queensland,No,0,0,0,Regular,N,Internet,0.114993779,High Billed Amount,0,Mobile,Yes,Internet Service & Fixed Line,0.547996846,Principled Professional,Cable,219
13585,Yes,25,11,8.62,1,Cheque,V,Victoria,No,0,0,0,Regular,N,Internet,0.030710259,Call Drop,-1,Mobile,Yes,Mobile & Internet Service,0.228170627,"Friends, Fun & Fashion",Mobile,134
13586,No,83,16.0425,13.1925,0,Cheque,V,Victoria,Yes,0,0,114,Regular,Y,Mail,0.030710259,Call Drop,1,Mobile,Yes,Fixed Line & Mobile,0.228170627,Family & Self Development,Cable,75
13587,No,48,28.9475,22.1625,1,Cheque,V,Victoria,No,0,0,74,Regular,Y,Email,0.053805332,High Billed Amount,-1,Mobile,No,Internet Service,0.346654215,Independents,Bundle,39
13588,No,57,17.8125,17.07,1,Cheque,V,Victoria,No,0,0,128,Regular,Y,Mail,0.030710259,Call Drop,1,Mobile,Yes,Mobile & PayTV,0.228170627,Independents,ADSL,206
13589,No,80,17,67.505,0,Cheque,S,South Australia,Yes,0,0,52,Regular,N,Mail,0.030710259,Internet Slowness,1,Mobile,Yes,Fixed Line & Mobile,0.228170627,Independents,ADSL,68
13590,No,47,47.5725,40.2375,0,Cheque,V,Victoria,No,0,0,75,Regular,Y,Mail,0.030710259,Call Drop,1,Mobile,Yes,Fixed Line & Mobile,0.228170627,Independents,Cable,199
13591,No,54,43.8075,37.835,5,Cheque,V,Victoria,No,0,0,102,Regular,Y,Mail,0.030710259,Call Drop,1,Mobile,No,Internet Service,0.228170627,Entrepreneur,Fixed line,279
13592,No,36,39.9625,37.875,1,Cheque,V,Victoria,No,0,0,23,Regular,N,Mail,0.074102396,Internet Slowness,-1,Mobile,Yes,Fixed Line & Mobile,0.427509712,Independents,ADSL,360
13593,No,90,7.3625,10.5975,2,Cheque,V,Victoria,No,0,0,85,Regular,N,Internet,0.030710259,Call Drop,1,Mobile,No,PayTV,0.228170627,Independents,Fixed line,49
13594,No,36,104.5875,77.165,2,Cheque,V,Victoria,No,0,0,26,Regular,N,Internet,0.074102396,Call Drop,-1,Mobile,No,Internet Service,0.427509712,Independents,Fixed line,231
13595,No,61,5,108.6025,2,Direct Debit,Q,Queensland,No,0,0,56,Regular,N,Mail,0.030710259,High Billed Amount,1,Mobile,No,Fixed Line,0.228170627,Principled Professional,Fixed line,97
13596,No,59,14,63.845,0,Cheque,V,Victoria,No,0,0,50,Regular,N,Mail,0.030710259,High Billed Amount,1,Mobile,Yes,Internet Service & Fixed Line,0.228170627,Entrepreneur,Cable,333
13597,No,49,12,60.755,1,Cheque,V,Victoria,No,0,0,17,Regular,N,Mail,0.074102396,Internet Slowness,-1,Mobile,Yes,Fixed Line & Mobile,0.427509712,Small Business,Bundle,68
13598,Yes,57,69.41,48.2175,8,Cheque,N,Northern Territory,No,0,0,20,Regular,Y,Mail,0.656542056,High Billed Amount,-1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.946910183,Independents,Internet,197
13599,No,48,23.865,32.415,3,Credit Card,V,Victoria,Yes,0,0,56,Regular,Y,Mail,0.030710259,Internet Slowness,1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.228170627,"Friends, Fun & Fashion",Mobile,387
13600,No,54,44.6675,76.3325,1,Cheque,N,Northern Territory,Yes,0,0,46,Regular,Y,Mail,0.046137046,Call Drop,1,Mobile,No,Fixed Line,0.310966059,Entrepreneur,Fixed line,397
13601,No,94,32.55,28.8475,0,Cheque,V,Victoria,Yes,1,0,25,Regular,N,Mail,0.074102396,Call Drop,-1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.427509712,Small Business,Bundle,241
13602,No,47,70.76,53.6475,1,Cheque,V,Victoria,No,0,0,46,Regular,N,Mail,0.030710259,Call Drop,1,Mobile,No,Fixed Line,0.228170627,Small Business,Mobile,156
13603,No,51,16,62.4975,0,Cheque,S,South Australia,No,0,0,2,Regular,N,Internet,0.074102396,Internet Slowness,-1,Mobile,No,PayTV,0.427509712,Small Business,Mobile,617
13604,No,49,33.9775,19.77,0,Cheque,V,Victoria,No,0,0,40,Regular,Y,Mail,0.888888889,Internet Slowness,-1,Mobile,No,Internet Service,0.986780291,Independents,ADSL,188
13605,No,58,36.4725,31.7575,4,Cheque,V,Victoria,No,0,0,111,Regular,Y,Mail,0.053805332,Internet Slowness,-1,Mobile,Yes,Mobile & PayTV,0.346654215,Principled Professional,Cable,67
13606,No,26,20,10.7725,1,Cheque,Q,Queensland,No,0,0,4,Regular,N,Mail,0.030710259,Call Drop,1,Mobile,No,Internet Service,0.228170627,Principled Professional,Bundle,142
13607,Yes,23,87.3925,61.0875,1,Direct Debit,N,Northern Territory,No,0,0,12,Regular,Y,Mail,0.030710259,Call Drop,-1,Mobile,Yes,Internet Service & Fixed Line,0.228170627,Independents,Bundle,494
13608,No,78,8.5325,7.8625,5,Cheque,V,Victoria,Yes,0,0,104,Regular,Y,Mail,0.030710259,High Billed Amount,1,Mobile,No,PayTV,0.228170627,Independents,ADSL,136
13609,Yes,83,13,123.1225,0,Credit Card,S,South Australia,No,1,0,60,Regular,N,Mail,0.030710259,High Billed Amount,-1,Mobile,Yes,Internet Service & Fixed Line,0.228170627,Independents,Fixed line,64
13610,No,68,11,76.485,1,Cheque,V,Victoria,Yes,0,0,64,Regular,N,Mail,0.030710259,Call Drop,1,Mobile,No,Fixed Line,0.228170627,Independents,Fixed line,138
13611,No,75,34.91,31.145,2,Cheque,V,Victoria,Yes,0,0,3,Regular,N,Mail,0.053805332,Call Drop,-1,Mobile,No,Fixed Line,0.346654215,Entrepreneur,Mobile,275
13612,Yes,29,10,25.4825,0,Cheque,V,Victoria,No,0,0,5,Regular,N,Internet,0.074102396,High Billed Amount,-1,Mobile,Yes,Internet Service & Fixed Line,0.427509712,"Friends, Fun & Fashion",Fixed line,3
13613,No,51,8,25.4025,0,Cheque,V,Victoria,No,0,0,10,Regular,N,Mail,0.150757228,Internet Slowness,0,Mobile,Yes,Fixed Line & Mobile,0.623545067,Independents,ADSL,48
13614,No,64,96.335,59.355,4,Cheque,V,Victoria,No,0,0,23,Regular,N,Internet,0.053805332,High Billed Amount,-1,Mobile,Yes,Fixed Line & Mobile,0.346654215,Independents,Bundle,208
13615,No,39,22.58,18.2625,7,Cheque,V,Victoria,No,0,0,64,Regular,Y,Mail,0.030710259,High Billed Amount,1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.228170627,Family & Self Development,ADSL,240
13616,No,46,16,22.31,5,Cheque,V,Victoria,No,0,0,48,Regular,N,Mail,0.030710259,Internet Slowness,1,Mobile,No,PayTV,0.228170627,Independents,Fixed line,177
13617,No,55,82.845,91.1,0,Cheque,V,Victoria,No,0,0,58,Regular,N,Internet,0.030710259,Internet Slowness,1,Mobile,No,Internet Service,0.228170627,Entrepreneur,Internet,101
13618,No,69,33.16,27.905,7,Cheque,V,Victoria,Yes,0,0,119,Regular,Y,Mail,0.030710259,Internet Slowness,1,Mobile,No,Internet Service,0.228170627,Entrepreneur,ADSL,334
13619,Yes,,16,3.855,2,Cheque,V,Victoria,No,0,0,3,Occupier,N,Mail,0.585365854,Call Drop,-1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.929441224,Independents,Bundle,214
13620,No,75,20,8.0775,0,Cheque,S,South Australia,Yes,0,0,105,Regular,N,Mail,0.030710259,Internet Slowness,1,Mobile,No,PayTV,0.228170627,Family & Self Development,ADSL,54
13621,No,62,11,118.5925,0,Credit Card,Q,Queensland,Yes,0,1,5,Regular,N,Internet,0.074102396,High Billed Amount,-1,Mobile,Yes,Mobile & Internet Service,0.427509712,Independents,Bundle,177
13622,No,29,112.1875,111.1075,3,Cheque,V,Victoria,No,0,0,33,Regular,Y,Mail,0.030710259,High Billed Amount,1,Mobile,No,Internet Service,0.228170627,Principled Professional,Bundle,1081
13623,No,46,15,171.2225,2,Cheque,S,South Australia,No,0,0,73,Regular,N,Mail,0.281179138,Internet Slowness,0,Mobile,No,Fixed Line,0.784937736,Small Business,Fixed line,97
13624,No,32,10,131.63,1,Cheque,Q,Queensland,No,0,0,28,Regular,N,Internet,0.114993779,Internet Slowness,1,Mobile,No,Fixed Line,0.547996846,Small Business,Fixed line,153
13625,No,58,8,115.9625,0,Cheque,V,Victoria,No,0,0,22,Regular,N,Internet,0.074102396,High Billed Amount,-1,Mobile,No,Fixed Line,0.427509712,Family & Self Development,Internet,1414
13626,No,63,21.115,20.9525,2,Cheque,V,Victoria,Yes,0,0,40,Regular,Y,Mail,0.030710259,Internet Slowness,1,Mobile,Yes,Fixed Line & Mobile,0.228170627,Small Business,Bundle,47
13627,No,41,73.325,67.7875,10,Cheque,V,Victoria,No,0,0,101,Regular,N,Mail,0.276470588,Internet Slowness,1,Mobile,No,PayTV,0.780958408,Small Business,Internet,133
13628,No,23,95.2,60.9525,9,Cheque,V,Victoria,No,0,0,22,Regular,N,Mail,0.030710259,Internet Slowness,1,Mobile,No,Fixed Line,0.228170627,Small Business,ADSL,218
13629,No,51,10,122.25,2,Cheque,Q,Queensland,No,0,0,27,Regular,N,Internet,0.074102396,Call Drop,-1,Mobile,No,Fixed Line,0.427509712,Small Business,Internet,148
13630,No,52,8,114.39,5,Cheque,V,Victoria,Yes,0,0,16,Regular,N,Mail,0.150757228,Internet Slowness,-1,Mobile,No,Internet Service,0.623545067,Independents,Fixed line,91
13631,No,91,21.93,17.75,2,Credit Card,V,Victoria,Yes,0,0,31,Regular,Y,Internet,0.053805332,Internet Slowness,-1,Mobile,No,Internet Service,0.346654215,Family & Self Development,Fixed line,384
13632,No,26,9,20.6025,1,Cheque,V,Victoria,No,0,0,5,Regular,Y,Internet,0.053805332,Internet Slowness,-1,Mobile,No,Internet Service,0.346654215,Independents,Cable,64
